,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
42,1303442964207861761,https://twitter.com/RonPowersauthor/status/1303442964207861761,RonPowersauthor,,"WELL, THIS RIDS THE STREETS OF AT LEAST ONE 13-YEAR-OLD UNARMED AUTISTIC CHILD WHOSE MOTHER HAD CALLED THE POLICE FOR HELP! Pardon the sarcasm. I am steaming. We’re still in Bedlam. http://www.noonecaresaboutcrazypeople.com/2020/09/08/linden-cameron/ #policeshootings #violence #mentalhealthcarereform #LindenCameron",2020-09-08 21:19:54+00:00,4,13,,#policeshootings #violence #mentalhealthcarereform #LindenCameron,
43,1301587465258577920,https://twitter.com/LenovoLegion/status/1301587465258577920,LenovoLegion,,"Lenovo Legion x @PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",2020-09-03 18:26:48+00:00,10,146,@PlayApex,,
44,1303441637704638469,https://twitter.com/Alvin_IS_Equal/status/1303441637704638469,Alvin_IS_Equal,realDonaldTrump,"#LawAndOrder my f-ing ASS!!! #Violence in our streets, #LiesLiesLies fr the WH &amp; from @PressSec , OVER 190,000 Preventable DEATHS 30 MILLION + Jobs gone #VETERANS #CivilRights have been shattered, laws norms &amp; #PromisesBroken WE ARE CURRENTLY IN THIS CRISIS &amp; GOTTEN WORSE 2BT",2020-09-08 21:14:37+00:00,0,0,@PressSec,#LawAndOrder #Violence #LiesLiesLies #VETERANS #CivilRights #PromisesBroken,
45,1303441532645707776,https://twitter.com/InfosdAccra/status/1303441532645707776,InfosdAccra,,"Le Secrétariat chargé de la Violence Domestique sous les auspices du Ministère du Genre, des Enfants et de la Protection Sociale a organisé un atelier à Accra sur le portail d'information sur la violence domestique et les bases de données sur le mariage des enfants. #Violence ",2020-09-08 21:14:12+00:00,0,0,,#Violence,
46,1303441272338776065,https://twitter.com/tipthegamemedia/status/1303441272338776065,tipthegamemedia,KNIGHTHOWLLING,"Voters, pls stay informed. VOTE LINDSEY OUT NOV. 3.#GOP #GOPBetrayedAmerica #VoteBlue #Vote #racist #racism #RacistInChief #TrumpIsATraitor #TraitorInChief #DNC #BLM #BlackFAMILY #BlackTwitter #black #politics #violence #PoliceBrutality #protestors #rt",2020-09-08 21:13:10+00:00,0,1,,#GOP #GOPBetrayedAmerica #VoteBlue #Vote #racist #racism #RacistInChief #TrumpIsATraitor #TraitorInChief #DNC #BLM #BlackFAMILY #BlackTwitter #black #politics #violence #PoliceBrutality #protestors #rt,
47,1303441049088475136,https://twitter.com/TWTThisIsNow/status/1303441049088475136,TWTThisIsNow,CREWcrew,"“We had some people, some rough guys like we have right in here… It was a beautiful thing. I mean, they started punching.” - Donald Trump 3/9/16 #StochasticTerrorism #TrumpRiots Click for quotes where #Trump incites #Violence: ",2020-09-08 21:12:17+00:00,0,3,,#StochasticTerrorism #TrumpRiots #Trump #Violence,
48,1303440005717798913,https://twitter.com/TWTThisIsNow/status/1303440005717798913,TWTThisIsNow,BillKristol,"“The president in no way, form or fashion has ever promoted or encouraged violence. If anything, quite the contrary.” - Sarah Sanders 6/29/17 “I’d like to punch him in the face.” - Donald Trump 2/22/16 Click for quotes where #Trump incites #Violence: https://thatwasthenthisisnow.org/trump-promoting-violence-quotes/",2020-09-08 21:08:08+00:00,0,0,,#Trump #Violence,
49,1303438134076755969,https://twitter.com/justin82k/status/1303438134076755969,justin82k,,So much #crime and #violence in this world today not long left #god save us all ,2020-09-08 21:00:42+00:00,0,0,,#crime #violence #god,
50,1303437201687146498,https://twitter.com/IdeasUpeace/status/1303437201687146498,IdeasUpeace,,"""Violence is when you oppress and marginalize a group of people for centuries. Violence is when you are beating and shooting unarmed black people without accountability"" says @jerry_locula read why he says that here https://www.ideasforpeace.org/content/historic-racism-in-america-george-floyds-remarkable-global-justice-solidarity/ #Racism #Violence #Peace",2020-09-08 20:57:00+00:00,0,0,@jerry_locula,#Racism #Violence #Peace,
51,1303436883758903301,https://twitter.com/yekdilyek/status/1303436883758903301,yekdilyek,,Tragic!!! #Violence #stopviolenceagainstchildren #stopviolenceagainstwomen,2020-09-08 20:55:44+00:00,0,0,,#Violence #stopviolenceagainstchildren #stopviolenceagainstwomen,
52,1303435828685934593,https://twitter.com/Brian_T_Weaver/status/1303435828685934593,Brian_T_Weaver,,• #BlueCollarLogic • UNREST? UPRISINGS? LET'S CUT THE BS &amp; TELL THE TRUTH • #Unrest #Uprisings #BS #Riots #Looting #Violence #Greed #Envy #Leftists #RaceBaiting #Antifa #BLM #DomesticTerrorism,2020-09-08 20:51:32+00:00,0,0,,#BlueCollarLogic #Unrest #Uprisings #BS #Riots #Looting #Violence #Greed #Envy #Leftists #RaceBaiting #Antifa #BLM #DomesticTerrorism,
53,1303435069005193218,https://twitter.com/franceEcoMag/status/1303435069005193218,franceEcoMag,DariusRochebin,Pensées pr toute les victimes tombées et handicapés @justice_gouv @E_DupondM @gouvernementFR #enfants tués à bout portant à Toulouse #justice #Charliehebdo #AttentatsJanvier2015 #Nice carnage Fête nationale FR #Violence quotidiennes tout genre dt viols #Immigration #Faitsdivers,2020-09-08 20:48:31+00:00,0,0,@justice_gouv @E_DupondM @gouvernementFR,#enfants #justice #Charliehebdo #AttentatsJanvier2015 #Nice #Violence #Immigration #Faitsdivers,
54,1303434764268040194,https://twitter.com/JulienGreen6/status/1303434764268040194,JulienGreen6,,"Crise sociale causée par l'#épidémie en #GrandeBretagne; La montée de la #violence, de la #dépression et de la délinquance est enracinée dans le chômage, la peur du sans-abrisme et les troubles.",2020-09-08 20:47:19+00:00,0,1,,#GrandeBretagne #violence #d,
55,1303433974677729282,https://twitter.com/TWTThisIsNow/status/1303433974677729282,TWTThisIsNow,SteveSchmidtSES,"“You know, part of the problem…is nobody wants to hurt each other anymore… “We have to toughen up. These [protestors] are bringing us down, remember that."" - Donald Trump 3/11/16 #StochasticTerrorism Click for quotes where #Trump incites #Violence: https://thatwasthenthisisnow.org/trump-promoting-violence-quotes/",2020-09-08 20:44:10+00:00,1,1,,#StochasticTerrorism #Trump #Violence,
56,1303433693109694464,https://twitter.com/CeSpeaks/status/1303433693109694464,CeSpeaks,briantylercohen,#rethuglicans doing how they do. #Violence #TrumpRiots,2020-09-08 20:43:03+00:00,0,0,,#rethuglicans #Violence #TrumpRiots,
57,1303432969697271810,https://twitter.com/gr888shopper/status/1303432969697271810,gr888shopper,,#TrumpVirusDeathToll193K It’s all about the #Ratings #PollNumbers #StockMarket #Division #Hate #Violence It’s NEVER about #Empathy #Compassion #Kindness #Hope #JoeBiden possesses these qualities. Have you EVER heard any of these qualities attributed to #Trump??? EVER??? https://twitter.com/belladip/status/1303431021577216000,2020-09-08 20:40:11+00:00,0,0,,#TrumpVirusDeathToll193K #Ratings #PollNumbers #StockMarket #Division #Hate #Violence #Empathy #Compassion #Kindness #Hope #JoeBiden #Trump,
58,1303432926164590594,https://twitter.com/Juristique_/status/1303432926164590594,Juristique_,MarleneSchiappa,Il devient plus grave de relayer une scène violente que de battre une femme dans la rue #Violence ,2020-09-08 20:40:00+00:00,0,0,,#Violence,
59,1303432879725260802,https://twitter.com/FatherlessIn/status/1303432879725260802,FatherlessIn,,#CarnoustieHighSchool where a child of one of the families from our campaign was assaulted &amp; the video went viral. This will be the 3rd time the #school's been in the papers in less than 9 months for #bullying &amp; #violence We need Change #schoolsreopeninguk #antibullying #send,2020-09-08 20:39:49+00:00,1,2,,#CarnoustieHighSchool #school #bullying #violence #schoolsreopeninguk #antibullying #send,
60,1303431465305362433,https://twitter.com/MistyGr3y/status/1303431465305362433,MistyGr3y,,"[~Questa è violenza, e non va tollerata, poiché una tale insolenza va smascherata, prima che la situazione sia degenerata.~] #writing #writerscommunity #writers #POEMS #poetry #Violence #feminist",2020-09-08 20:34:12+00:00,0,0,,#writing #writerscommunity #writers #POEMS #poetry #Violence #feminist,
61,1303431381201170435,https://twitter.com/Cassandre_YT/status/1303431381201170435,Cassandre_YT,,"#Violence, mais qui ensauvage qui ? Première vidéo de la chaîne, on s'attaque ici au mot ""#ensauvagement"" et a tout ce qu'il porte avec lui. Si la vidéo vous plait, la partager est le meilleur moyen de soutenir mon travail !",2020-09-08 20:33:52+00:00,1,0,,#Violence #ensauvagement,
62,1303431118293696512,https://twitter.com/MistyGr3y/status/1303431118293696512,MistyGr3y,,"E comunque in me rimane la speranza, che ad altri casi come questo venga data molta importanza, facendo sentire chi uccide con arroganza, una persona in forte minoranza. #writing #writerscommunity #writers #POEMS #wattpad #poetry #Violence #feminist",2020-09-08 20:32:49+00:00,0,0,,#writing #writerscommunity #writers #POEMS #wattpad #poetry #Violence #feminist,
63,1303431050966822913,https://twitter.com/JohnEWadeII/status/1303431050966822913,JohnEWadeII,marklevinshow,"Dear #God, Calm the #envy and #hatred of the #BlackLivesMatter group and let the #violence cease, following #MartinLutherKingJr. and #Gandhi's examples! In #Christ's Name, Amen. http://johnewade.com",2020-09-08 20:32:33+00:00,0,0,,#God #envy #hatred #BlackLivesMatter #BlackLivesMatter #violence #MartinLutherKingJr #Gandhi #Christ,
64,1301587465258577920,https://twitter.com/LenovoLegion/status/1301587465258577920,LenovoLegion,,"Lenovo Legion x @PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",2020-09-03 18:26:48+00:00,10,146,@PlayApex,,
65,1303430217101455360,https://twitter.com/MistyGr3y/status/1303430217101455360,MistyGr3y,,"[~e dopo uno sparo tutto finì. Adesso lui è sull'asfalto, forse svenuto, e nessuno è intervenuto; ora ti do il benvenuto in un mondo che io non ho voluto, ma in cui tu, da solo, ci sei caduto.~] #writing #writerscommunity #Violence #writers #poetry #POEMS #wattpad",2020-09-08 20:29:14+00:00,0,0,,#writing #writerscommunity #Violence #writers #poetry #POEMS #wattpad,
66,1303430193172885506,https://twitter.com/SarahMo84990651/status/1303430193172885506,SarahMo84990651,NKrankie,Incredible no #BBCnews #ITVnews #channel4news #BLMTerrrorists #racismtowardswhitepeople #CorruptTories #CorruptLabour #lies #Violence ,2020-09-08 20:29:09+00:00,0,1,,#BBCnews #ITVnews #channel4news #BLMTerrrorists #racismtowardswhitepeople #CorruptTories #CorruptLabour #lies #Violence,
67,1303429583996252160,https://twitter.com/JDels2/status/1303429583996252160,JDels2,comaboy1971,"Where they go one, they commit #Violence all. #RedHatTerrorists in #TrumpsAmerica #IBelieveMichaelCohen",2020-09-08 20:26:44+00:00,0,1,,#Violence #RedHatTerrorists #TrumpsAmerica #IBelieveMichaelCohen,
68,1303429575989489666,https://twitter.com/TWTThisIsNow/status/1303429575989489666,TWTThisIsNow,briantylercohen,"“You know, part of the problem…is nobody wants to hurt each other anymore… “We have to toughen up. These [protestors] are bringing us down, remember that."" - Donald Trump 3/11/16 #StochasticTerrorism Click for quotes where #Trump incites #Violence: ",2020-09-08 20:26:42+00:00,0,1,,#StochasticTerrorism #Trump #Violence,
69,1303429154084450304,https://twitter.com/lorinepani/status/1303429154084450304,lorinepani,,C’est à mon tour de parler. Voici mon témoignage par rapport aux agressions sexuelles. Merci pour tout ceux qui prendront la peine de tout lire #ViolencesConjugales #Violence #viol #agression,2020-09-08 20:25:01+00:00,1,2,,#ViolencesConjugales #Violence #viol #agression,
70,1303428811275591687,https://twitter.com/HT_Resp/status/1303428811275591687,HT_Resp,,Opposition volunteers linked to Navalny attacked with unknown liquid in Siberia via @CNN | #poison #CBRN #hazardous #Navalny #Novichok #highthreat #threat #WMD #attack #violence #liquid #publicsafety #terrorism,2020-09-08 20:23:39+00:00,0,0,@CNN,#poison #CBRN #hazardous #Navalny #Novichok #highthreat #threat #WMD #attack #violence #liquid #publicsafety #terrorism,
71,1303427421300023300,https://twitter.com/MontbrialAvocat/status/1303427421300023300,MontbrialAvocat,MarianneleMag,"Soutien à la jeune #Mila, reconnue en vacances à Malte, menacée de mort et de viol au nom d’#Allah... #islamisme #violence #Laicite",2020-09-08 20:18:08+00:00,255,526,,#Mila #Allah #islamisme #violence #Laicite,
